Video_id,Views,Likes,Comments
p1BTB4dR1QI,141407,8454,261
cQkiT3bDPM4,264471,16146,415
rDEJDS5zJ3U,2904071,153725,3567
CMveoOteC3g,58952,2685,49
WJnFsE33eJs,179060,7359,171
JQ91E7UeQ3g,493490,27543,792
opVjVyl_vO4,1216096,54240,5198
wMjNqebDLu4,677133,32085,1086
6mvaNd3ajrU,374296,22259,1313
HQqjQhtrZNY,276186,10981,342
3cIvU40tUJ8,167562,6958,108
izaSmMXZRgk,1089510,54523,3734
pUMvtg2_elY,49794,3103,229
7pADvVbNcsg,228645,8684,352
CahYTjpLpSw,30438,2016,63
IU01Qcv_-Zg,307633,10284,338
M-fKfmH1aL8,177441,6966,176
NoErrr8HEys,372261,15589,591
i7MlByljXO4,286447,12940,546
4ZD2_JuSbRc,354112,14403,488
XUjRucFIi70,1182,102,26
YPfiu4t44NY,29928,1881,204
ZEOq5RcSI-w,8621,489,30
b55fGvELXuQ,376916,17394,699
xUijIWcHH-M,396886,15517,522
r4DOqy9SlR4,375964,14345,462
ynyQMkT3tiM,288865,13381,600
GbTdwlQkvYM,66925,3028,80
e9lrB7jPzhM,29387,1104,30
l7seGGprgl4,111962,4050,106
ofxvPg1t4tY,775080,35244,889
4I_z-cVMbEA,140151,4570,103
bqky3inxTMk,45456,1657,59
WbMbDkyYZow,405151,16457,696
klOecOyECNs,90961,4987,100
Z4AZiDmGeaQ,121680,5077,128
pq1pze39p-I,259800,8822,206
5IUJCJ2HDqc,322146,12485,421
7Bh-kMLzI1I,204578,7906,456
R-sjOtYdmHs,440430,24442,984
14gh-Xzk4fc,198284,6936,138
vVq01siiLeU,67221,4236,235
UXoBHQBT5OE,618837,29762,1022
eUQMLU8EBpY,785338,32178,1260
jIwzBn3duSU,18759,929,72
8QjE6LON_Y0,377736,18972,588
gSy8Qp4RHf0,342030,16449,1279
zc7vCGeEtkk,10618,395,26
q_lE5IhC9no,193656,8354,574
6CtKXNmIScI,1427207,62434,1260
13jlmVyGrLo,1179350,50842,0
u-pg5Pz_YUw,575703,27423,419
wkyLfHIYP9w,235423,10863,258
3mpsJlDqChg,406894,22248,866
8q94B79ksfg,7644,422,63
HOySM8JgIhE,409546,20596,379
Dfvtyq9MtHY,168587,7628,187
yb7hoDm_ZbQ,138652,6105,117
108plb2-9X0,386839,18453,429
6khvqiJFdX8,130143,5581,351
4_zB2dW3LYc,163445,8524,322
83mbKwONfo4,432916,17787,1182
B-1xL2ym7SQ,442287,22405,645
T5BewTBRxLs,147600,6488,204
Kr2PL1NqLjE,691965,32325,487
YBkhviGTcnM,592057,31673,651
mAbNOaLkSnY,297925,14111,778
KbvcwmMnv7c,3230300,145935,4760
vdQMamMsPN4,1107558,51047,1518
ZSg7J22y6lQ,763309,34002,3090
Q6jPEnnOkJ8,621059,27104,1951
RxfPjqXx-g0,1349027,74607,2082
tkRRZEPh86w,473716,23645,1416
a3SW-pn3pUM,225898,9676,441
MK4cSSdNTHo,1891251,90744,5480
5ShtkKXMq9o,593,124,58
PmlNQeBfp7I,3253215,167407,10510
aIKxhaxynJ8,605654,30108,1141
1rj5JaWb7-0,208177,8297,326
DMhtfbeyIlQ,268869,9356,363
PAwrTlW_cTw,790957,35030,2158
_zu3heck7rg,145692,6145,217
d-d7QGCD16A,724320,24642,1971
R7lIua-1DVA,909793,36228,2906
AKylOhjA02w,412894,14806,707
9wJcIcqw8Q0,695991,29401,1557
1X3d957nuXw,226204,7859,222
fG3tzCME95Y,631162,26073,1768
Lqm8hd-LYuw,334465,15250,1192
DGZn7ZefNzM,309217,13519,374
M3ladGxsgc4,61641,2684,78
BeeC5TexUgU,4406,271,84
Gb0z_lNVbTk,367764,13769,0
ltNFzMprQEg,31657,1382,49
2a_bB8furW8,124657,4246,298
K4CGTrnEWzA,130077,5611,241
gZ5N4pj8R5w,99872,2971,175
rJtuB-VsmKI,181728,6913,231
7Npb7Ax5eB4,2460,182,20
XYjWIDnw40w,256900,12534,590
ALKN3Gyn78M,238374,10222,355
40N3Ka8V604,541497,23566,1611
-6MYOpNQdGQ,734313,29950,980
_LkMKSTtWMs,184285,9952,406
KzzrV8zVShA,211844,10671,426
cWL3FjqLhOM,3643327,195309,9859
mKalmiok3xs,176106,9508,258
iqA-Y9SCV38,190955,10064,570
TeKvhnJgNYU,380206,20273,373
_u9r9CBUoJU,263458,16223,589
6noPKowL3J0,118683,6041,168
i7bCpeTMgTU,2986564,210433,10711
zFU1QIX8eXk,1420487,95779,5398
pecamqaz9f4,648660,37629,1385
kZ4-1nb1dow,226340,11236,312
byrefiSZw0k,353902,19301,323
dTevXRrTKrU,221180,12917,216
vF0Q0ZAH9Uc,1341580,71848,4651
XpcUgezluIk,1173,149,30
KUn14ZDcr5k,688699,35866,2486
yJdW3vmUeUY,434230,22314,890
1prRs-5r40w,1184585,71758,3982
DSAnirBeKzc,1806,161,20
RKegZ1TiO28,1141719,74127,1486
o1zqMDLpNvU,363249,17726,425
p3_5-CMZ7Bk,173648,8952,142
bHIP8Ei5PFA,901341,43979,1142
-pC07miTVv4,117012,6446,85
xC9RNdce-mg,643304,35968,639
ols5_MRupOA,1215733,61860,1817
Kpn82kN5zHE,310392,13805,768
BS6rhhoQjis,81525,5058,51
CeoJyYENKcY,192083,11324,738
U2PVbH51_Aw,95398,4569,134
AZH67sWDW5w,2434638,146625,7436
40le-AAOY8A,33727,1387,52
EAeTBeEHSD4,1209285,67846,3171
7CvjlSivFlQ,315658,14369,390
pFd5MQLGNC0,758504,38808,2932
bhJNHMgDK7o,4282,290,38
WmCpmHsBvnU,972763,43062,3166
Ka3GluTldeY,1336355,81612,3622
Wk2ofyakSTs,1412000,66810,2395
WR0T5t_HrGA,2553435,118424,3940
4G4fxYdgsqY,30825,2318,84
Jm2iSLnEeJE,1320191,68012,5535
zGLQnJVYAes,1719,106,16
HFlFNcT3cXs,749182,35228,1518
JLjuuKhseRY,1361269,90997,3539
kR1_vTZHANI,2255542,127094,10712
UiJwDCp5Zks,2467,186,19
b2kM0rbvvhg,1001,103,19
8pKMXwD4Reg,289516,24298,1413
vP0SquC1gSU,835157,61166,2788
MFZ2yYg5JXI,97931,5674,68
ZU-DAqtVkmI,5209869,250253,14395
OXdvIbKB5kg,112715,6095,63
TY7i69kqrsk,447696,24891,1137
7Xb7LxrL1Ws,585499,30789,1701
vOTCXduYpQ8,174653,11916,130
gv7JxYdkG2I,540907,21075,1309
8CDQe4lZItU,41277,2045,62
C-7Jhu084dY,552185,28090,1539
YhROPqUXqvU,214962,10984,109
gZdb8S9zJMQ,280453,13379,250
2xuw8aSRVoM,389720,20514,222
q45WIlkNq-g,513,74,6
yrlbk27W9Bc,333575,16399,399
Le8ZEFngkRo,578858,26089,1042
Pmf0lwyUepA,1135040,48455,1086
eukWicEYK8w,164621,7844,161
DjYR3TDXu90,130013,6518,195
xpUxOm7M76w,1100725,58038,965
7EPKmS68KT0,1062647,53323,886
3JC-LpDynww,175249,8963,171
hGGtHwFKArU,83048,4540,80
LWH7LNhbxPM,440843,17176,826
BOYeCKxQroI,249575,12340,306
IVxVxeDiP7M,374886,21456,441
RAXp2qjhA1M,974729,56059,4199
dHr5phd_qL8,1556452,66042,5146
gUMr3guxMsM,110334,4342,140
I_Zeozv-Rw8,324983,15980,462
P4-NL2FBtK0,214984,10611,301
JzFlfcq6J4g,171639,8866,317
fk8CmDJxWC0,747517,31522,1199
fd4e0yfW5VI,346918,16912,516
GT0vBg9h20M,544046,26802,707
lWTqX4geDmk,13370,565,40
a59FJ3r4jYk,808700,47712,2985
YwgqH941RjY,66741,2890,80
UrrHMGxAb9I,961864,56051,4461
om-YnS1OUeE,850945,51289,1617
7s9pqpviMGw,870497,50881,1842
81mla_b6BnU,858002,40545,1371
X652ApXFTJA,998294,61125,1148
q-uaDl2IJ1o,10354,507,45
4f57_lJg3zQ,1264443,69449,2444
aZcETuhXxPw,1507979,77593,2409
_kYc4oJAp8Y,1754830,79760,3571
OjOyNmTt7Mw,6355421,347320,26270
Odyly-7S6xg,1722142,93614,4051
vKU-85u6yJw,1326455,81952,2565
PwObvTv_i1M,259717,13182,375
JKazOagV5rk,610854,28589,1005
4mYe8Y5iPYA,911929,45656,1593
bSLz1RL05t8,2093,145,13
mnle8NcUYkQ,2675801,169081,4187
0MQqsHzy_e4,647731,33883,1100
UBUOTEaGH3g,1111446,54823,1480
04EB9dZoBqw,1226466,63672,1695
lqszGaOY-mo,662563,35947,756
1mvQLG1lp-I,849983,44291,893
Kf_YzZ0CnIs,2281199,112136,3080
bDzwyFUqPHw,286614,14944,348
bPhkMHiVl2Q,242465,11391,216
h3vH3RHYnXI,279065,13224,291
KarCkEGZqXA,1140677,53296,1348
HCylt5HtFMs,1154976,49791,1358
_-kdly1fTSA,500250,22881,1087
zk3f6QXEyUU,244367,10777,624
1DggFzw415E,356819,14064,591
PByYGFlz11M,343154,16469,565
ARIdCtVdYzA,339599,14790,799
PcdBGoIPvwU,425276,18858,1152
mP_FYcXKu0U,944973,44036,3408
MhERiY7Mpz0,595676,29959,1418
FG0lcfR6-Cg,768047,41289,2505
bWJrg5DyuMY,2032606,94087,4111
_Ur59IV_2Ik,2621929,139532,6138
t1O4EUkoPu4,397697,18066,1183
Z_Ccpv7hLc0,633360,28195,1731
YbVduLUlXX4,357693,16687,1137
cgHJZsVNqOI,618573,27846,2065
fy3CBP0lu8M,683374,30717,2087
WQSeNLlLjiU,893254,29276,0
RkGYd2OSAIg,12978,484,37
9l6Rbr42KuM,658547,25609,1066
eSxK_rro2w8,49144,2002,194
6aabEJjicAE,1057801,38249,0
8yU_nmnmyAo,183213,8620,268
zpKHp9x69SA,472840,23817,832
-kcvSk68K-Q,569650,26009,1000
rRJnr0HCzZQ,891496,46411,1715
uqZuvrV7cEs,1317144,59733,1432
aymBSA-yHHs,677532,29737,808
wrI5Sm0DWGU,228592,10496,350
1CZImV4ExDI,279920,13116,766
QpSK9M-z4MU,157311,7805,396
pOrt5n_DJNA,139592,6672,278
9cVPr7LOyQU,159054,8025,300
hYuOOqEockw,242295,9777,377
_qX_juVXevw,324662,16215,571
EqSiqXyfaqA,1564408,64832,4117
BMn0b2peH4w,385155,20117,736
sPLgVnJcw5k,749528,42363,2299
sJYU8Igk2hU,650851,31355,1162
OqvopqGmz9I,876945,69347,2769
i7MZpiRht2E,3487970,166608,7121
nAvqZSglTmA,2516137,104356,6106
SCsy8ICGh7E,202913,8327,425
61S-Rayhc7c,5827149,293000,16839
_TOmUYY8qoA,97563,6336,309
dEJqBiAOK0s,208356,11412,669
gKb7vT3Y8zI,565592,27891,940
vC8M5_q-SeA,96690,5365,151
es505ntn0gg,315210,17113,334
494171csjuw,1166203,72643,1259
IpBzPnM74PI,114687,8142,346
p5ewY2du_fQ,336863,14591,778
rdisvw9Utnc,504196,19985,1266
lDynq8TLBZo,558368,25798,984
68CP_MPzXqo,1424895,55886,3668
wLAKg_-mlMg,592121,28961,1727
vyoAs3gsLaI,127430,6561,223
aDHOsGniCuU,471368,22414,733
5Or_670aF9c,436922,24057,1307
osSJGcW7vsc,76765,4187,137
1JBkreMDKSI,917593,44925,1265
dGOhsZqCJKc,354739,19061,828
UbyLqduIbIY,499668,21932,1035
4yRZ9aIks5Y,67107,4721,226
Gh-DHYsOAKw,113888,7743,449
cttX3qS5sRs,30519,1624,40
YcRr40Lz24g,57334,3801,148
Ymu1L35AQPs,223668,12463,893
1S5NjDGU09Y,555,54,5
g_0uOaq36PI,267,25,1
MYpKsRrJpzU,1833,32,0
63nooBXN_WU,1513,26,0
diMjfY32iTU,3702,19,0
hcoAjTtZQkc,2327,13,0
S7Ziv6I7S0w,4701,31,1
fl7OGB8jlsY,5024,37,0
kxjynhrn1G4,22909,165,1
4BqgH-IiKTM,1342,30,0
Jhq6fqmNMdE,22445,232,2
8MMNCIvBzrA,5559,28,1
qK5dIEsjMTM,28204,138,2
eT1B5imWX8E,22342,163,2
4cPvCjJqFek,4860,36,0
zQiOlfNgRb0,8040,56,0
4BYAD7Gwt1o,9364,266,5
AhpCimXoY78,12843,123,2
0Fq9OT2dKg0,3788,35,1
TYPztSCNJGM,15764,144,1
Oouh3AatIXg,574,41,8
Ax3NfB-kK1w,415,31,3
tkMqPr0mDCE,8461,37,1
olN6pLMNa68,6647,213,3
UDJpibUX__Q,702,55,3
5BuL5Sd1kP0,632,56,2
vYuKA0hd48w,456,26,3
Ma6jGgNKNQU,454,36,5
o4I1O3u35-I,431,57,2
dR9xZIZXDTM,14360,107,2
gKu7hXstCxQ,657,60,7
4V2xgDHS2e8,17984,117,1
7cZVRiroO2w,3461,20,3
4w4mJPscNWw,873,62,5
7yA8-RZuuaM,730,64,8
4Qy8PNKsMWs,599,40,3
tgcbdv3_8i0,467,28,7
wAVCdAfrrnQ,20465,159,1
yoga2aR4iJc,359,40,4
2pvQsXQi8K0,604,56,2
QA6OHUovEN8,19741,148,1
7nanOhG52s0,5701,45,0
FGitUyigdSY,1704,30,0
jCO01Ptc2UM,2630,17,1
DaviGHt2XY0,526,38,6
rlEVBlNwwYE,2141,45,1
2r784ZpzufI,521,44,3
lV-OnCFlM64,6470,56,0
lxVBhbHlxHk,7110,76,2
ctK6IUf0tws,4927,30,0
P8FJG4NhiKk,4928,53,0
Z-dfpocTggg,580,55,11
qPKZA25oQmI,223,23,3
vtRdVKnR5Vs,4271,52,1
BI0oEB08DpU,2278,42,0
g0c4s5BVhFs,635,52,4
XpxBbTu2wao,896,80,7
C6wz3l3bT9M,2374,115,15
FAQexAD6wz8,866,111,13
pfKYrigUKZw,718,63,11
XN6KG51AqeE,589,48,6
hcynsgsqOik,921,78,6
R2mBZIOnrQw,4665,46,0
VEIkETPxmkc,721,76,10
M94zKzbO69Q,1150,105,7
K-6BsZ9j43Y,915,101,10
OJie8rCNG0Y,841,60,8
S6ChoTFyEkw,848,71,12
Xn2S6V5S3CQ,396,21,6
vs40jaaDahs,623,57,16
wrZ7xywn6YI,852,103,18
Zyl0aV4kE4M,696,65,7
U2up50maDKw,1525,142,16
hpTTEZ9CudA,871,64,6
FqYonsVVPa0,1260,133,10
_GDoBmqvdJk,894,84,15
cawxEhQaCBc,1330,122,12
dRsyoTTBQa4,695,51,4
NiK1gl-vtUA,710,49,12
ksjtMajpZN0,653,52,9
kJwHNiRRd2o,621,67,8
ZMUvm0HzE_U,876,71,11
qjba_SZQbv0,1173,105,15
_uHLOkgb6pg,1723,162,10
amlGeigNjf8,1132,112,9
nWz7rmHatJk,1367,110,17
7-u5oA0vtEA,1365,124,18
Lo4Xz0A44Wg,960,104,10
zTTDXQKtGWw,848,64,7
8Y4yba5VI6o,887,80,11
WiK_rbM2yJE,2156,210,21
1fA_DXB_Anc,882,91,19
zEDNfax2jMc,1977,176,17
MzEFXVhjB2A,1500,134,27
lajC8FOVYvw,1709,143,22
aqc4O4KyvHw,2992,264,24
QXjrK-tCco4,2164,181,11
SKHmiq6u3FQ,1637,123,8
EnhJePQ8Cuo,1475,148,18
iIfQLCFwx4o,2439,214,25
4nXR_dizmz4,995,76,12
i5wjThqPjjQ,1144,97,11
cDRYZc10yHc,2155,227,24
vmjDBdGfOkQ,2237,171,15
wVeYJ4O1W78,2366,202,17
vtqSfPYhOuk,2736,258,32
XqRbS8JPPSs,1614,132,6
_AgzUtnQN1w,1175,41,1
vvsWAaF8e_E,1063,48,3
ikpTfoj5ZQw,731,26,1
t0RgCPGOLwI,1908,132,7
_7UMzk1DgI8,1088,46,1
VvNVTH91Fjk,857,21,1
3WYl0pKRe_w,641,22,1
bKjZpMZQ_tQ,766,33,2
rcicmfetyrA,708,37,2
FY3QjHR3loI,730,34,1
m2kzpOCKLVk,753,34,3
NEWv49N1KPA,664,37,3
jgogBZ129DE,617,22,1
e4S3PxOLPco,702,28,1
Bp7-KPay7xQ,530,23,2
8w1_KgT0le0,480,16,1
iVO573uMgRg,692,33,0
Q_E73bzo0TM,659,25,1
qEkZFLuBBs8,684,29,0
Tt8LQ-00WqA,660,32,1
Rb1OPb6WF-s,514,25,0
sdSWMsO6cUk,534,23,1
kLdO6qtInvE,482,23,1
pvt9M6Cy5VQ,607,23,0
VjlhALc8NDE,752,24,1
w8sDbMLU-M8,526,24,0
MBReqKXEazM,600,34,2
QvRNuaOhyAc,580,25,2
I5OUVT-mkA0,747,36,2
LB4fDzeqSKA,585,40,4
eN8L1Uj5hkA,598,34,1
VGeaUuGHrd0,755,34,1
du31dP7SGJ4,622,24,0
f6Zpon-d1wE,787,47,2
YTJUOLG6Qp0,824,34,2
SyGBRjHkDK4,742,35,3
4uW8rcrFD-I,616,37,1
f3EoGmhmSuY,495,25,1
AnZF8PDnE2o,709,37,1
jhV6Y7w7Qn4,786,44,5
e1dQzIXsZsE,657,26,1
pJNEREQWVdI,630,25,1
aw2lGdAFLgM,505,19,0
pkNkfWHxx7I,521,24,0
f98RB9GMNyc,629,29,0
2fT6mvIb2I8,438,22,0
VqaByGTTb1s,772,41,2
XvzFmjGjyxc,561,31,1
-mfB7tXLrzQ,623,30,2
3DId30DfLB0,575,40,3
AEXcKM8sJ98,634,31,1
owxXN9zxnpM,673,31,1
HfsoLRGp-2w,494,25,1
JfhJJll8p5M,454,20,0
opxs2_CdUTA,415,22,0
5oU4p665zdM,609,35,6
PfjGQHQRbtU,449,20,3
PvzzgPp9V6A,533,15,0
_aJSVMDpgPk,481,35,2
moJy3dAMpEo,444,23,0
uyiz_zHrRNc,515,20,1
91iPC8lbIxU,498,27,3
d9SZpx3IkFU,509,34,2
T7Yg9RJtalE,630,22,1
yLSjqkCwR7c,548,20,1
QohxoUFv9bE,606,32,2
UJRaxsYkMIQ,580,38,0
kQkrWy9XrYs,485,41,3
UxPfIpfzuRk,547,33,1
ktcrzLtuyi0,566,28,0
b0g8lbDqqIc,548,27,0
rA2tSFcpGPw,513,25,2
I2PUuSTYm5U,467,29,0
7k2_wbds908,411,22,0
NkltjajjSm0,596,34,2
mK46VHoXiuo,1009,53,4
nnuzAAoKabA,737,42,0
vrK-HwO6K44,477,27,1
jMgeICsk90E,517,31,0
AqZBy7nqmkc,443,29,1
U4H-LAUcjKk,749,30,1
CJv1f90tXYI,720,29,1
FdHPMxieBIE,573,33,1
JJLSMEikCQc,478,30,1
4ikCPkL7ajY,682,38,3
qUkgKrGxIB0,523,37,1
F4PRCNQ7Yjo,756,34,2
Cgc9gNfC2wQ,620,26,1
JAlDgaUXALg,629,42,0
KWdZZ0_6gJg,633,31,0
WP-DhlrC9R4,568,33,1
N_tgb3UZ6ZI,552,29,0
mImbAX0_Evs,664,44,1
R_IcaQ8H3lg,555,34,1
-MhJX_X_k4Y,684,31,0
QVlWr9UmbQo,737,38,1
hVUIrFXHXFE,661,37,0
fD_QT6E-BbQ,498,33,2
izcT6hktxls,529,29,2
9kByVej7V7c,662,40,1
skfpeC5vh5E,682,42,1
cpeEUvAdp4Q,713,35,1
lT96C5t1r_M,561,40,1
-drgVZyF8wE,673,38,0
cvsE-ztOL2c,969,41,1
5nRRlMGv9VY,666,27,1
9_SWhHS909k,579,32,0
e9za5tE6k3k,724,43,1
OSpShi_Im00,602,23,0
F_PfZwSbOpg,460,26,0
logSJ7-d4KI,712,40,2
QVHLZX0Je30,742,42,1
wwBJwjpJ-C4,698,39,3
tKCt0TNKo1k,589,30,3
gY7i5pzR6Ec,591,36,1
Z-J77mh-TH8,613,33,1
6jlcDjHJ9-8,634,35,1
_zVV4y3CMC8,539,33,0
ifPRxhNoO7Q,648,38,1
3a-wMQMWW9k,687,34,0
cVP8foTQ7Zw,600,30,1
H768wDQg61U,710,47,1
6CIq1Wkb-bY,644,45,1
69FC7l3tGeU,502,23,1
oSvo-HHQmlw,437,22,0
olpXgYifbbw,532,35,1
zUUWJwlGm1o,604,27,0
vtpuPyhZM7Q,533,24,1
gwemktoQjQM,444,24,1
jwlQv3Ia5pY,646,34,0
efvGXqi9S7I,540,28,0
mbAyyS0MP-k,524,26,0
igNCkDfbBfs,802,45,1
LkDHjVPJcNM,521,35,0
VlMYkZh2ey4,499,35,3
TU3cZGg1deU,749,46,2
oiDewdo6fpI,677,43,0
yZEHs5b566Q,698,40,1
SmcTCqyfrcg,504,25,0
6bVjOgRu26w,596,36,1
Q9pHVP3f_Dw,547,34,0
DbmpSPDKFSw,511,27,1
sBdlZ6pdX6g,540,36,2
myqGu-GICf8,803,44,6
kw602cXZCK0,581,38,3
0coqaeCLM7A,525,33,0
7F_fH5Nm8QM,1371,135,6
e6grIA3HQgc,506,24,1
-pk9SVs5Ulw,598,39,1
9jTCjHukwH4,528,38,1
tRjXDxKLeB4,518,38,0
WKHVWxChbaw,593,37,0
BUO6R-3wev4,522,28,1
jXYWVfAH-4Q,565,33,4
U9wyTcUwuwg,490,21,0
JoD0nRq3tlw,692,31,2
QMly0av5Ilw,553,27,2
YtPt-d5WBV4,512,32,1
Oh7NFUIaHVw,2247,68,0
kaWiL3TBRkw,698,34,0
Qye55TbN_Io,477,30,0
_zaUjI3PrE4,702,37,2
hdGhFr8gmnQ,3872,205,9
PMqek_Jhd1A,438,24,0
3dptaN7jOV0,704,34,1
_3fDm2Sljqo,551,20,0
O61RCttCZvc,521,23,0
JyTgoy18ucA,854,28,1
dVHVt7fGxeg,583,31,1
oz8N5WY69eU,552,32,0
Ya6a5CV8afI,488,32,2
RBpKe3fSzTo,3274,81,1
gZOWd9vGJk0,816,37,1
y6kSRk3qyW4,592,48,5
en-Txh5uaVI,886,58,5
r45yhgxe8r4,869,42,2
-XIYDka6Z18,939,49,2
YO5_plCAyYc,661,39,1
mKi-V5qMavQ,803,51,2
v1X-kd83GiY,1847,154,13
nJep2178IQc,673,40,2
sy6O1sMYlzg,693,48,3
KMuwqLGdLmg,554,32,3
tZo99QQxNJw,2258,130,12
VPf_pFnw-9Q,11420,654,30
9VwM0UVHUGQ,2148,219,18
xwTckCdmRqQ,952,51,1
H2P_NA7oLWE,994,58,2
8EHDIEoUL-A,567,29,2
QHf8DhjtKOs,682,48,2
XyYZxuvqEdY,632,44,2
iu2SC77ynmg,860,47,1
kMk5MPktQPY,792,37,3
VHHRw_4YJNs,620,46,1
ZYJdScSKRr4,628,34,0
wKZ-03H2oSY,966,78,4
UHsENw44g34,5122,359,15
nT4UZJpj0SI,6898,404,23
yVN-kB1PELg,3205,209,33
7OLRdyahDSs,1259,92,5
PIusXiQOmYU,20545,582,49
FarCwmk16M0,1914,129,9
nmPcrRO8Gt0,946,56,1
UhS_yvUAp6Y,899,56,3
3v2CH-AcuYU,1161,105,6
SFaIdRxdnVw,742,45,3
nDCVTuxcIXw,702,39,1
xki13tjPnc4,2962,199,8
tT61VpgbOo0,1490,95,2
xzpmPgr9rIQ,1061,71,2
ikLAq9vWMzA,907,54,3
sPzwqepgcfQ,5754,147,22
prZdXq7HLI4,3428,291,25
kxEuMkyD9xo,940,52,1
QTBJKK8kzWk,1118,53,5
WY3BWooV0WQ,978,67,1
N_ySLwHaTPI,805,47,1
GxN317019Mc,3342,63,4
lo5lLEy8JfU,838,37,0
ZWAIrBST2UM,1196,87,5
hZEgw_i8ncg,860,53,6
RnH5PDdM-S0,789,46,1
YUvk1t4kdHI,1039,54,2
QrnpiFsNj1U,4164,367,22
82Z5KkCXQ88,2483,231,12
9unvS8DyTTQ,15500,328,16
3kiBr7RIXmc,3514,142,11
Us-7-xB3xkw,8457,633,43
Lk3wSFkQjOo,7348,692,35
QMZU-Vd39K0,3583,245,16
sFGFnig8ZfM,13478,678,28
y8t8oG_0mgs,2041,179,19
GwCTuJ8kETM,10815,613,26
97m3hED5qs0,3500,226,13
QED0rBdQRt8,2291,131,8
sQCM8nvGfVA,16611,1105,60
xJ5Et6tl0yo,8887,481,27
EjFBkzf3pGo,1747,120,14
NTg4cQDhWnA,17619,928,52
SMv4JDGd9zk,16048,937,63
bJyGjTCWj2Q,6888,219,10
IUiCCiZQLLQ,10877,794,59
bCCkHwqDd2c,17501,907,27
KbwFtM0ol34,5326,248,11
hsW8PtEEELA,9238,477,15
IjCJUJgTZ8Q,18586,970,43
ImJw38F54RE,2492,188,20
NKs56FH8l3Q,3861,281,26
Vywfif_O_rQ,5386,209,16
iYkhYNEdTz0,4703,249,11
_xt_3tOEMUI,3007,213,14
Rb8SwZAGHOE,19922,1009,53
zH9KbvW1AXA,4789,321,26
GWZX3zGjHJg,5414,386,15
KP5e8JsZGxA,2033,153,15
ddHIIFRGGkA,1782,139,8
NjWkU1fh47w,3335,278,17
X7St-eQQf58,10931,512,38
HNQXpLlEDe0,2355,145,20
-UMTJityqlA,13357,317,24
Q2ja0nBE9ZE,10696,344,16
lQy6gk7qv7k,14372,336,15
CAV5o9NP-hk,11019,458,21
P-7i3IaIjmo,4237,231,11
sKV7FhHnXuk,6219,350,19
21Rt1TZ1Cpk,2838,204,6
OzLn1L_OW_Y,14176,428,16
Hsh37YYsF1A,15936,814,39
J9Dbf1tnUxg,7793,215,9
EvKoWOGJVaI,4131,215,13
mPUz96HhI4o,3497,192,11
6VmdyxciIHk,2538,124,9
NzHSAX3r38k,8160,301,15
_OX0zvhO_AM,4275,182,9
daBGqiDklT4,3447,157,13
_HsQTBh1MyY,2312,172,6
EsmmR8PH2tA,9977,517,25
sWEY9TLNEDo,7933,243,19
rDHABR_-DTU,2871,163,11
bxMe3tO12FM,1680,84,2
5I1Xzyr7Mz8,1510,66,2
32aS47IbU98,1088,60,1
XmsCYLY1_j0,1090,69,7
JsUkawGiJQ8,1187,63,2
aF2KcduC1wg,1453,88,1
TADhdUOfRps,1064,46,2
6k2447EkNbg,1384,59,4
Y4Xf1Sg3odg,1488,84,4
nqD_UadZzcU,1277,65,2
LkNjWyzyjqo,1333,66,5
pT7s8wP36Qw,1054,54,1
inxNb46qTis,1749,134,4
wRn2cqq1Dws,1200,56,0
gMscZE5FEgk,1146,49,1
Mkz0a5XFf80,1410,72,1
Qh3ow50WcOY,1218,64,2
_fjSKo_3pmc,1135,69,1
o99b9llvvbc,1355,85,4
WHRewdo8qno,2799,103,0
1-NQnmqlhTQ,1598,67,6
OTBTuO3nt5M,1285,69,1
a0qY_F3JJ64,1344,90,4
mjzjJUUFP2o,2009,159,7
2EjK7M3Ny_M,1254,82,8
LmvUvdi7_4Q,2806,126,4
XxQyvHUT2io,2018,163,15
dpqBLFL0MI4,3142,154,9
OhNHSbfoegc,1718,103,5
xtoRizeYDIg,1978,100,2
T1O21qaCeQg,7954,409,9
y2OmssByXjw,19282,871,21
UDdRVgTYx3U,26423,1338,20
GyZk7U8GiMw,973,46,2
OCfy-_3OmEA,1485,67,3
3C3i6K3C-H4,1137,56,3
85cnWQKkbqY,940,52,1
lKro1vGLiPo,1926,135,3
2LjbZVIwM1c,1251,61,2
i1uY-uJ_i9g,1416,74,2
epIVBr-vMGQ,1286,65,2
4cfWbY4R-Vk,1172,59,3
T-bsJNZSNiQ,1140,72,4
6fwzuneU498,1312,67,3
1FEypfyzFHc,1870,62,1
ZJmHYBKOXwY,1808,119,4
eSf18-avMCQ,1948,154,4
vVmDmzVD60I,1411,65,0
FwxvNNgYpDE,1183,64,1
bW0NEpqdbOQ,1178,62,3
t4V7-F7WWB8,2409,109,7
D8KRJO7IBUY,1654,112,3
jw5rLiyPgKc,1703,88,3
BrXCdABG4nk,2580,128,11
B_So2uZgKCg,1677,66,3
Uh-Iq8KWt_g,1857,69,3
yBr6s_oZu1U,10226,333,4
pe7vT3mNPMs,3673,168,5
to8nMKl_v2Q,1848,89,4
NN43JhPOZJY,1468,58,1
STGpKjyf8Ro,3806,97,2
Zgg8PqERC54,1491,81,5
n-d9ZZy86Js,1430,72,2
7MuNbiufiyc,1138,56,1
NPXW2l7xNrs,1368,45,0
WcjYoYoromU,1558,51,0
YEWTGq0XSCk,992,46,3
